,pre_skid,post_skid,pre_node,post_node,pre_pt_position_v3,post_pt_position_v3,pre_pt_position_v4,post_pt_position_v4,pre_pt_supervoxel_id,post_pt_supervoxel_id,pre_pt_root_id,post_pt_root_id
12,1615153,254329,18507321,18507320,[ 10881.04651163 111096.69767442   2284.        ],[ 10753.13953488 110893.72093023   2284.        ],"[10864.593023255817, 111095.14534883722, 2284.0]","[10739.029069767443, 110900.44186046513, 2284.0]",72413149751840750,72413149751853209,648518346494231291,648518346496059082
13,1615179,254329,18507330,18507329,[ 10859.68209302 111076.77209302   2293.        ],[ 10755.87744186 110877.88372093   2293.        ],"[10848.614186046514, 111074.04418604652, 2293.0]","[10742.754883720932, 110881.51744186049, 2293.0]",72413149751877381,72413149751882793,648518346494231291,648518346496059082
14,1615215,254329,18507339,18507338,[ 10861.4944186  111060.81395349   2310.        ],[ 10763.90162791 110889.2          2310.        ],"[10862.488837209305, 111059.87790697676, 2310.0]","[10763.901627906978, 110889.2, 2310.0]",72413149751915248,72413149751882793,648518346494231291,648518346496059082
15,1615256,254329,18507348,16268549,[ 10726.26813953 110800.53488372   2312.        ],[ 10763.02325581 110892.09302326   2312.        ],"[10725.536279069769, 110802.31976744186, 2312.0]","[10763.023255813954, 110892.09302325582, 2312.0]",72413149751956112,72413149751882793,648518346494034720,648518346496059082
16,1615268,254329,18507352,18507351,[ 10888.96790698 111057.26046512   2326.        ],[ 10771.2472093  110927.99534884   2326.        ],"[10888.935813953489, 111044.27093023257, 2326.0]","[10769.744418604652, 110918.49069767442, 2326.0]",72413149818743697,72413149818765636,648518346494231291,648518346496059082
17,1615309,254329,18507365,18507364,[ 10732.77534884 110715.77674419   2447.        ],[ 10810.77488372 110620.77674419   2447.        ],"[10655.576046511627, 110720.08023255819, 2447.0]","[10731.324651162793, 110626.08023255819, 2447.0]",72413149885835599,72413149885850972,648518346474656450,648518346496059082
18,1617178,254329,18508765,18508764,[  9485.21255814 103966.91860465   2639.        ],[  9262.3255814  104071.44186047   2639.        ],"[9502.387674418602, 103945.25581395348, 2639.0]","[9282.476744186048, 104041.07558139539, 2639.0]",72342506331075134,72342506331059728,648518346498466865,648518346496059082
19,1617199,254329,18508774,18508773,[  9280.58139535 102955.94418605   2683.        ],[  9544.09302326 103237.90697674   2681.        ],"[9276.662790697676, 102956.63837209303, 2683.0]","[9544.18604651163, 103234.81395348837, 2681.0]",72342506331154129,72342506331184581,648518346483880367,648518346496059082
20,1617231,254329,18508792,16268445,[ 11109.44418605 102498.29302326   2671.        ],[ 11265.81395349 102442.3255814    2671.        ],"[11132.082558139537, 102522.87906976744, 2671.0]","[11298.191860465116, 102467.97674418607, 2671.0]",72412875075343540,72412875075335560,648518346509612931,648518346496059082
21,1617247,254329,18508797,18508796,[ 11509.42953488 102240.1744186    2663.        ],[ 11366.11       102441.65116279   2663.        ],"[11541.468139534882, 102278.19767441862, 2663.0]","[11408.080000000002, 102472.9534883721, 2663.0]",72412806355781132,72412875075325056,648518346482991013,648518346496059082
22,1617279,254329,18508816,18508815,[ 15749.77674419 101285.98139535   2526.        ],[ 15457.90697674 101488.79069767   2526.        ],"[15759.55348837209, 101274.21279069767, 2526.0]","[15466.063953488374, 101458.33139534885, 2526.0]",72553543777058231,72553543777042422,648518346493833976,648518346496059082
23,1617301,254329,18508823,16268412,[ 15443.37209302 101211.20930233   2513.        ],[ 15639.76744186 101260.           2513.        ],"[15445.616279069767, 101201.12790697676, 2513.0]","[15644.784883720931, 101253.0, 2513.0]",72553543777003373,72553543777001184,648518346509739322,648518346496059082
24,1617322,254329,18508829,18508828,[ 15624.27209302 100904.72093023   2501.        ],[ 15781.86046512 101110.50232558   2501.        ],"[15615.79418604651, 100895.69186046513, 2501.0]","[15778.720930232561, 101098.75465116277, 2501.0]",72553543776994565,72553543776948211,648518346496100925,648518346496059082
25,1617428,254329,18508872,16268406,[ 16379.81395349 100753.97674419   2483.        ],[ 16155.81395349 100786.97674419   2483.        ],"[16374.191860465116, 100760.68023255814, 2483.0]","[16149.127906976744, 100785.95348837209, 2483.0]",72553543776933341,72553543776945565,648518346496100925,648518346496059082
26,1617802,254329,18509337,18509336,[ 13869.11627907 102146.68604651   2972.        ],[ 13950.11627907 102136.68604651   2972.        ],"[13897.732558139534, 102229.37209302327, 2972.0]","[13975.732558139534, 102215.12209302327, 2972.0]",72483175301133037,72483175301158504,648518346465109621,648518346496059082
27,1617818,254329,18509343,16268831,[ 13842.63255814 102222.29767442   2961.        ],[ 13908.60465116 102160.93023256   2961.        ],"[13851.147674418607, 102289.14302325585, 2961.0]","[13916.959302325584, 102222.86046511628, 2961.0]",72483175301145886,72483175301117741,648518346465109621,648518346496059082
28,1617834,254329,18509347,16268830,[ 13833.44186047 102233.95348837   2958.        ],[ 13887.44186047 102163.95348837   2958.        ],"[13833.883720930236, 102296.65697674418, 2958.0]","[13887.32558139535, 102223.11046511628, 2958.0]",72483175300991284,72483175300989570,648518346465109621,648518346496059082
29,1617855,254329,18509353,18509352,[ 13774.70465116 102229.2          2953.        ],[ 13869.88372093 102177.90697674   2953.        ],"[13764.909302325585, 102303.15, 2953.0]","[13857.517441860466, 102246.81395348837, 2953.0]",72483175234333051,72483175234224125,648518346465109621,648518346496059082
30,1617871,254329,18509358,18509357,[ 13856.93023256 102244.74418605   2945.        ],[ 13875.93023256 102171.74418605   2945.        ],"[13826.040697674423, 102310.48255813956, 2945.0]","[13844.040697674418, 102235.98255813956, 2945.0]",72483175234240334,72483175234509843,648518346481380891,648518346496059082
31,1617887,254329,18509363,18509362,[ 13973.3255814 101971.4744186   2934.       ],[ 13953.30232558 102146.18604651   2934.        ],"[13907.802325581397, 102024.89767441864, 2934.0]","[13889.406976744185, 102207.8081395349, 2934.0]",72483175234212538,72483175234224149,648518346463146852,648518346496059082
32,1617911,254329,18509372,18509371,[ 13797.82162791 102125.5744186    2922.        ],[ 14006.66697674 102107.05581395   2922.        ],"[13733.786511627914, 102177.0476744186, 2922.0]","[13939.000930232556, 102145.4174418605, 2922.0]",72483175234160334,72483175234204172,648518346486141124,648518346496059082
33,1617937,254329,18509379,18509378,[ 14071.64186047 102306.89767442   2914.        ],[ 14017.4755814  102126.54883721   2914.        ],"[14024.925581395351, 102350.69302325582, 2914.0]","[13970.676744186047, 102165.14651162789, 2914.0]",72483175234163348,72483175234160354,648518346484661507,648518346496059082
34,1617978,254329,18509391,16268815,[ 14004.46511628 101958.51162791   2894.        ],[ 14010.46511628 102176.51162791   2894.        ],"[13985.145348837212, 101997.28488372093, 2894.0]","[13995.895348837212, 102221.03488372093, 2894.0]",72483175234105059,72483175234090270,648518346486141124,648518346496059082
35,1617994,254329,18509395,16268815,[ 14110.46511628 102292.51162791   2894.        ],[ 14010.46511628 102176.51162791   2894.        ],"[14094.895348837212, 102335.53488372093, 2894.0]","[13995.895348837212, 102221.03488372093, 2894.0]",72483175234112683,72483175234090270,648518346509852105,648518346496059082
36,1618002,254329,18509398,18509397,[ 14066.4344186  102299.01860465   2893.        ],[ 14010.79069767 102174.           2893.        ],"[14053.553255813953, 102341.5558139535, 2893.0]","[13998.87209302326, 102216.25, 2893.0]",72483175234098395,72483175234105173,648518346509852105,648518346496059082
37,1618023,254329,18509408,16268786,[ 13972.49069767 102613.00930233   2828.        ],[ 14150.93023256 102686.51162791   2828.        ],"[13987.972093023256, 102634.77790697677, 2828.0]","[14163.860465116279, 102705.77325581395, 2828.0]",72483243953238247,72483243953242707,648518346496100925,648518346496059082
38,1618054,254329,18509418,16268781,[ 14394.24046512 102897.31860465   2815.        ],[ 14186.97674419 102821.39534884   2815.        ],"[14398.23093023256, 102898.13720930231, 2815.0]","[14196.430232558143, 102826.93604651166, 2815.0]",72553612630741791,72483243886630796,648518346465036917,648518346496059082
39,1618080,254329,18509424,16268776,[ 14305.51162791 102933.8372093    2796.        ],[ 14196.51162791 102908.8372093    2798.        ],"[14306.023255813954, 102944.67441860467, 2796.0]","[14194.773255813954, 102919.42441860467, 2798.0]",72483243886581636,72483243886607699,648518346482991013,648518346496059082
40,1618101,254329,18509430,18509429,[ 14292.5627907  102931.27906977   2786.        ],[ 14118.67093023 102964.78139535   2786.        ],"[14318.12558139535, 102950.8081395349, 2786.0]","[14149.01279069768, 102988.09418604651, 2786.0]",72483243886579264,72483243886571927,648518346481441051,648518346496059082
41,1618112,254329,18509436,16268766,[ 13959.90697674 103115.95348837   2754.        ],[ 14008.60465116 102990.46511628   2754.        ],"[14036.220930232561, 103138.11046511628, 2754.0]","[14080.563953488376, 103011.8953488372, 2754.0]",72483243886483808,72483243886499228,648518346505948214,648518346496059082
42,1618128,254329,18509446,16268728,[ 13369.95348837 102359.09302326   2654.        ],[ 13473.95348837 102512.09302326   2654.        ],"[13427.11046511628, 102365.27906976745, 2654.0]","[13533.36046511628, 102517.27906976745, 2654.0]",72483175099977329,72483243819468996,648518346500132614,648518346496059082
43,1618154,254329,18509454,18509453,[ 24289.52325581 105071.48837209   2989.        ],[ 24115.52325581 105068.48837209   2989.        ],"[24324.819767441862, 105116.96511627911, 2989.0]","[24152.819767441862, 105114.46511627907, 2989.0]",72835156460889197,72835156460889211,648518346492595641,648518346496059082
44,1618185,254329,18509462,18509461,[ 25421.53953488 104773.0744186    2880.        ],[ 25571.27906977 104844.06976744   2880.        ],"[25427.868604651158, 104832.72325581395, 2880.0]","[25576.058139534885, 104896.38953488372, 2880.0]",72905525138112905,72905525138108086,648518346488991501,648518346496059082
45,1618196,254329,18509466,18509465,[ 25699.93023256 104722.69767442   2853.        ],[ 25575.34883721 104804.94186047   2853.        ],"[25709.110465116282, 104769.14534883722, 2853.0]","[25585.197674418603, 104854.63372093023, 2853.0]",72905525138026638,72905525138034070,648518346520745270,648518346496059082
46,1618212,254329,18509471,18509470,[ 25726.25581395 104766.53953488   2843.        ],[ 25639.53488372 104867.38372093   2843.        ],"[25736.017441860466, 104803.11860465116, 2843.0]","[25651.354651162794, 104905.90116279073, 2843.0]",72905525137786462,72905525138016435,648518346520745270,648518346496059082
47,1618228,254329,18509479,18509478,[ 25714.89302326 105169.37209302   2829.        ],[ 25782.16046512 104893.45116279   2829.        ],"[25715.786046511625, 105220.4941860465, 2829.0]","[25781.231395348834, 104943.10348837211, 2829.0]",72905525137810615,72905525137795587,648518346479847574,648518346496059082
48,1618239,254329,18509483,18509482,[ 26071.88372093 104945.02325581   2819.        ],[ 25876.88372093 105011.02325581   2819.        ],"[26073.15116279071, 104981.31976744186, 2819.0]","[25877.15116279071, 105051.8197674419, 2819.0]",72905525071129016,72905525071153688,648518346488991501,648518346496059082
49,1618260,254329,18509498,18509497,[ 26302.36744186 105553.24186047   2759.        ],[ 26295.34883721 105412.27906977   2759.        ],"[26305.73488372093, 105581.48372093023, 2759.0]","[26299.69767441861, 105441.5581395349, 2759.0]",72905525071045926,72905525071010813,648518346488991501,648518346496059082
50,1618276,254329,18509502,16269129,[ 26883.20930233 105568.69767442   2738.        ],[ 26457.20930233 105560.69767442   2740.        ],"[26878.918604651168, 105584.39534883722, 2738.0]","[26457.918604651168, 105576.64534883722, 2740.0]",72975893815120211,72905525070966135,648518346488991501,648518346496059082
51,1618317,254329,18509514,16269125,[ 26727.41860465 105638.76744186   2729.        ],[ 26524.41860465 105619.76744186   2729.        ],"[26722.587209302328, 105659.78488372095, 2729.0]","[26519.837209302328, 105644.28488372095, 2729.0]",72975893815106358,72905525070929181,648518346488991501,648518346496059082
52,1618348,254329,18509524,18509523,[ 26505.51627907 105486.67906977   2694.        ],[ 26477.26744186 105693.95348837   2694.        ],"[26527.282558139537, 105467.85813953489, 2694.0]","[26500.552325581397, 105674.11046511628, 2694.0]",72905525004042774,72905525004140511,648518346479022800,648518346496059082
53,1618364,254329,18509529,18509528,[ 26520.69767442 105507.74418605   2690.        ],[ 26452.44186047 105695.34883721   2690.        ],"[26544.645348837214, 105488.73837209304, 2690.0]","[26477.633720930236, 105677.44767441862, 2690.0]",72905525004053412,72905525004140511,648518346479022800,648518346496059082
54,1618380,254329,18509534,18509533,[ 26644.3255814  105684.23255814   2684.        ],[ 26424.3255814  105688.23255814   2684.        ],"[26663.901162790702, 105681.21511627908, 2684.0]","[26448.651162790702, 105687.96511627908, 2684.0]",72975893748194478,72905525004067542,648518346488991501,648518346496059082
55,1618414,254329,18509542,18509541,[ 26155.90697674 105860.53488372   2617.        ],[ 26329.90697674 105783.53488372   2617.        ],"[26155.813953488374, 105868.56976744186, 2617.0]","[26326.813953488374, 105793.56976744186, 2617.0]",72905525003836014,72905525003822743,648518346488781496,648518346496059082
56,1618435,254329,18509548,18509547,[ 26411.65813953 105887.39069767   2596.        ],[ 26211.27906977 105839.18604651   2596.        ],"[26398.816279069775, 105895.53139534887, 2596.0]","[26206.558139534885, 105847.12209302327, 2596.0]",72905525003775319,72905525003794969,648518346490884899,648518346496059082
57,1618456,254329,18509553,16269096,[ 25915.39534884 105673.48837209   2593.        ],[ 26141.39534884 105863.48837209   2591.        ],"[25921.04069767442, 105683.47674418605, 2593.0]","[26130.54069767442, 105870.47674418605, 2591.0]",72905525003787346,72905525003779975,648518346497554949,648518346496059082
58,1618487,254329,18509563,16269091,[ 25962.18604651 105709.44186047   2575.        ],[ 25904.18604651 105977.44186047   2573.        ],"[25953.622093023252, 105703.88372093023, 2575.0]","[25892.12209302326, 105970.63372093023, 2573.0]",72905525003610141,72905525003660695,648518346497554949,648518346496059082
59,1618508,254329,18509576,18509575,[ 22800.31395349 105373.46511628   2463.        ],[ 22900.11627907 105613.02325581   2463.        ],"[22795.127906976748, 105360.43023255817, 2463.0]","[22891.3488372093, 105599.31976744186, 2463.0]",72835156192513116,72835156192513196,648518346498969414,648518346496059082
60,1618581,254329,18509633,18509632,[ 19223.31395349 103412.58139535   2440.        ],[ 19288.99162791 103650.93023256   2440.        ],"[19222.877906976748, 103422.66279069768, 2440.0]","[19282.48325581396, 103662.86046511628, 2440.0]",72694349917888787,72694349917918969,648518346487046841,648518346496059082
61,1618630,254329,18509660,18509658,[ 18899.15116279 102898.59767442   2442.        ],[ 18404.65116279 102757.59534884   2442.        ],"[18902.802325581397, 102906.94534883721, 2442.0]","[18408.302325581397, 102760.9406976744, 2442.0]",72694349984458796,72623981240278539,648518346496348023,648518346496059082
62,1618711,254329,18509709,18509708,[ 17429.54651163 102193.02325581   2460.        ],[ 17404.8255814 102354.8255814   2460.       ],"[17418.093023255817, 102168.79651162791, 2460.0]","[17393.401162790702, 102330.65116279072, 2460.0]",72623912520949132,72623912521022293,648518346489946810,648518346496059082
63,1618808,254329,18509791,18509790,[ 16949.29860465 101422.57209302   2454.        ],[ 16583.79906977 101544.57209302   2453.        ],"[16937.347209302323, 101412.14418604653, 2454.0]","[16567.64720930233, 101534.96627906975, 2453.0]",72623912521017378,72623912520998020,648518346486141124,648518346496059082
64,1618829,254329,18509799,18509798,[ 16324.78837209 100424.90697674   2483.        ],[ 16225.58139535 100729.88372093   2481.        ],"[16318.326744186048, 100440.56395348837, 2483.0]","[16225.912790697676, 100734.76744186049, 2481.0]",72553543776923199,72553543776925981,648518346503013499,648518346496059082
65,1618850,254329,18509806,16269367,[ 12319.9727907  105734.09767442   3307.        ],[ 12151.86046512 105677.6744186    3307.        ],"[12263.418372093025, 105770.29302325581, 3307.0]","[12097.581395348841, 105716.52325581397, 3307.0]",72412944130256298,72412944130289130,648518346477738254,648518346496059082
66,1618896,254329,18509846,16269343,[ 11981.40697674 105407.60465116   3230.        ],[ 11937.90697674 105468.60465116   3230.        ],"[11947.563953488374, 105417.70930232559, 3230.0]","[11903.813953488374, 105479.45930232559, 3230.0]",72412944130074444,72412944130113430,648518346526360791,648518346496059082
67,1618918,254329,18509853,18509851,[ 11816.29069767 105593.62790698   3208.        ],[ 11936.29069767 105483.65116279   3207.        ],"[11798.37209302326, 105642.88372093024, 3208.0]","[11923.08139534884, 105527.5523255814, 3207.0]",72412944063223375,72412944063315217,648518346478626644,648518346495933727
68,1618962,254329,18509869,18509868,[ 11855.36046512 105401.62790698   3195.        ],[ 12010.54232558 105480.           3195.        ],"[11854.220930232561, 105412.5058139535, 3195.0]","[12011.084651162793, 105488.0, 3195.0]",72412944063240238,72412944063199655,648518346486141124,648518346496059082
69,1618988,254329,18509876,18509875,[ 12137.40697674 105601.74418605   3191.        ],[ 11995.87209302 105508.95348837   3192.        ],"[12145.063953488374, 105595.73837209304, 3191.0]","[12000.994186046511, 105506.65697674418, 3192.0]",72412944063211596,72412944063199655,648518346478945488,648518346496059082
70,1619015,254329,18509896,18509895,[ 12051.59069767 105664.75348837   3145.        ],[ 11962.20930233 105578.60465116   3145.        ],"[12002.772093023257, 105669.01046511628, 3145.0]","[11914.418604651164, 105584.45930232559, 3145.0]",72412944063088840,72412944063091163,648518346478945488,648518346496059082
71,1619046,254329,18509904,18509903,[ 12020.59139535 105392.75348837   3144.        ],[ 11962.96511628 105575.58139535   3144.        ],"[11973.524186046514, 105393.76046511633, 3144.0]","[11912.895348837212, 105583.74418604652, 3144.0]",72412944063091059,72412944063084060,648518346500132614,648518346496059082
72,1619069,254329,18509920,18509919,[ 11278.80813953 104489.93023256   3086.        ],[ 11421.1627907  104772.60465116   3087.        ],"[11178.67441860465, 104492.04069767446, 3086.0]","[11319.988372093027, 104767.81395348838, 3087.0]",72412944062742666,72412944062940505,648518346507313718,648518346496059082
73,1619085,254329,18509927,18509925,[ 11039.80232558 104186.25581395   3069.        ],[ 11064.80232558 104299.25581395   3069.        ],"[10973.104651162794, 104198.76162790699, 3069.0]","[10997.40697674419, 104310.76744186049, 3069.0]",72412875276660674,72412875276670684,648518346505948214,648518346496059082
74,1619096,254329,18509932,16269284,[ 11028.5        103684.79069767   3068.        ],[ 11099.76744186 104017.90697674   3068.        ],"[10965.500000000005, 103705.37209302324, 3068.0]","[11035.284883720931, 104032.81395348837, 3068.0]",72412875276646691,72412875276774587,648518346486702383,648518346496059082
75,1619122,254329,18509940,16269281,[ 11025.93395349 103649.09302326   3075.        ],[ 11247.20930233 103644.41860465   3075.        ],"[10946.301860465119, 103653.52906976745, 3075.0]","[11159.877906976746, 103647.25581395348, 3075.0]",72412875276727537,72412875276712999,648518346486702383,648518346496059082
76,1619153,254329,18509949,16269280,[ 11175.26744186 103408.58139535   3076.        ],[ 11279.76744186 103565.58139535   3076.        ],"[11086.802325581397, 103404.74418604656, 3076.0]","[11191.552325581397, 103564.49418604652, 3076.0]",72412875276725775,72412875276800157,648518346496100925,648518346496059082
77,1619164,254329,18509953,18509952,[ 11389.24418605 103157.65116279   3073.        ],[ 11218.72093023 103263.95348837   3072.        ],"[11306.732558139534, 103151.4534883721, 3073.0]","[11139.412790697677, 103262.61046511628, 3072.0]",72412875276677182,72412875276682977,648518346479837078,648518346496059082
78,1619220,254329,18509969,18509966,[ 11454.08139535 102876.03255814   3055.        ],[ 11317.44186047 102887.60930233   3055.        ],"[11421.244186046513, 102903.84767441863, 3055.0]","[11288.133720930233, 102915.46860465116, 3055.0]",72412875276632333,72412875276786732,648518346494093323,648518346496059082
79,1619246,254329,18509980,18509979,[ 11389.82465116 103121.53953488   3006.        ],[ 11375.94651163 102932.13023256   3006.        ],"[11428.473953488374, 103190.36860465116, 3006.0]","[11415.839534883724, 102999.3906976744, 3006.0]",72412875276514281,72412875276498440,648518346467380694,648518346496059082
80,1619287,254329,18509996,18509995,[ 11276.3372093  102643.27906977   2845.        ],[ 11127.02325581 102598.04651163   2846.        ],"[11279.011627906979, 102683.3372093023, 2845.0]","[11129.319767441862, 102631.63953488372, 2846.0]",72412875209256770,72412875209275824,648518346486702383,648518346496059082
81,1619308,254329,18510002,18510001,[ 10824.3372093 102576.1627907   2823.       ],[ 10841.27906977 102370.11627907   2823.        ],"[10807.761627906979, 102622.98837209304, 2823.0]","[10823.837209302328, 102414.84883720931, 2823.0]",72412875142502224,72412875142533997,648518346509612931,648518346496059082
82,1619376,254329,18510135,16269230,[ 10676.47674419 102129.97674419   2800.        ],[ 10316.27906977 102278.37209302   2801.        ],"[10659.203488372092, 102159.95348837212, 2800.0]","[10293.587209302328, 102311.1162790698, 2801.0]",72412806422925383,72412806422920953,648518346493203954,648518346496059082
83,1619417,254329,18510175,18510174,[  9767.28372093 102596.8372093    2741.        ],[  9705.05       102436.31627907   2741.        ],"[9755.067441860465, 102646.67441860467, 2741.0]","[9689.399999999998, 102486.1988372093, 2741.0]",72342506398076508,72342506398080793,648518346494034720,648518346496059082
84,1619438,254329,18510183,16269531,[ 21096.8255814  105991.02325581   1993.        ],[ 21172.3255814  105873.02325581   1993.        ],"[21030.476744186053, 106026.8197674419, 1993.0]","[21104.476744186053, 105910.31976744186, 1993.0]",72764787180013706,72764787180008623,648518346497269633,648518346496059082
85,1619469,254329,18510191,18510190,[ 20211.91860465 105591.72093023   2056.        ],[ 20223.02325581 105920.81395349   2053.        ],"[20161.755813953492, 105656.1627906977, 2056.0]","[20165.569767441862, 105982.19186046514, 2053.0]",72694418435884300,72694418435866870,648518346500844188,648518346496059082
86,1619495,254329,18510200,18510199,[ 19940.94186047 105701.69767442   2099.        ],[ 19918.13953488 105801.91162791   2099.        ],"[19937.383720930236, 105783.64534883722, 2099.0]","[19916.418604651164, 105883.23488372091, 2099.0]",72694418502870634,72694418502868233,648518346451349288,648518346496059082
87,1619511,254329,18510205,18510203,[ 19773.01162791 106023.           2109.        ],[ 19808.01162791 105918.           2109.        ],"[19782.023255813954, 106109.50000000003, 2109.0]","[19817.04651162791, 106004.00000000006, 2109.0]",72694418502899966,72694418502885885,648518346505063043,648518346496059082
88,1619562,254329,18510216,16269491,[ 19936.19767442 105637.09302326   2121.        ],[ 19808.37209302 105816.97674419   2121.        ],"[19943.645348837206, 105694.43604651163, 2121.0]","[19812.116279069767, 105874.43023255814, 2121.0]",72694418502933157,72694418502917672,648518346472590089,648518346496059082
89,1619573,254329,18510220,18510219,[ 19833.52651163 105594.53488372   2133.        ],[ 19646.        105644.3255814   2133.       ],"[19838.553023255816, 105655.56976744186, 2133.0]","[19650.5, 105700.65116279069, 2133.0]",72694418502939250,72694418502947806,648518346486141124,648518346496059082
90,1619599,254329,18510232,18510231,[ 19364.91860465 104905.88372093   2141.        ],[ 19448.55813953 104855.44186047   2141.        ],"[19374.50581395348, 104953.40116279069, 2141.0]","[19461.61627906977, 104906.38372093026, 2141.0]",72694418502975201,72694418502973303,648518346474656450,648518346496059082
91,1619620,254329,18510237,16269471,[ 19163.94186047 104742.38372093   2156.        ],[ 19387.90697674 104636.97674419   2156.        ],"[19171.325581395344, 104788.40116279073, 2156.0]","[19402.97093023256, 104688.68023255814, 2156.0]",72694418502994328,72694418502997955,648518346478129901,648518346496059082
92,1619641,254329,18510251,18510250,[ 18879.29069767 101309.06976744   2213.        ],[ 18758.79069767 101381.06976744   2213.        ],"[18887.83139534884, 101317.13953488372, 2213.0]","[18767.33139534884, 101390.38953488372, 2213.0]",72694281130918682,72694281130922218,648518346480214075,648518346496059082
93,1619697,254329,18510266,18510265,[ 18606.30232558 101068.37209302   2234.        ],[ 18518.6427907  101184.80465116   2235.        ],"[18628.104651162794, 101084.74418604653, 2234.0]","[18537.428372093025, 101206.41395348837, 2235.0]",72694281130953262,72694281130963238,648518346486576049,648518346496059082
94,1619709,254329,18510270,18510269,[ 18306.22093023 100792.02325581   2322.        ],[ 18230.1544186  100868.06046512   2322.        ],"[18316.441860465115, 100759.54651162791, 2322.0]","[18239.963255813956, 100837.18139534882, 2322.0]",72623912453692941,72623912453820728,648518346504483820,648518346496059082
95,1619720,254329,18510274,18510273,[ 18160.93395349 100448.8          2350.        ],[ 17946.43348837 100683.8          2348.        ],"[18159.30186046512, 100430.40000000001, 2350.0]","[17953.11697674419, 100664.85, 2348.0]",72623912453921690,72623912453907595,648518346486141124,648518346496059082
96,1619741,254329,18510279,16269400,[ 17120.17906977 100548.2627907    2398.        ],[ 17210.         100523.48837209   2398.        ],"[17122.60813953489, 100539.02558139537, 2398.0]","[17212.5, 100511.72674418605, 2398.0]",72623912454016614,72623912454001139,648518346490998819,648518346496059082
97,1619762,254329,18510285,18510284,[ 17129.73837209 100654.48372093   2401.        ],[ 17179.04069767 100513.80930233   2401.        ],"[17136.976744186046, 100640.2174418605, 2401.0]","[17186.33139534884, 100503.61860465119, 2401.0]",72623912454031158,72623912454021664,648518346490998819,648518346496059082
98,1619794,254329,18510300,18510299,[15581.70930233 96336.58139535  2692.        ],[15426.60465116 96287.20930233  2694.        ],"[15609.668604651168, 96329.91279069768, 2692.0]","[15458.20930232558, 96280.16860465117, 2694.0]",72553406405264391,72553406405242465,648518346501071209,648518346496059082
99,1619830,254329,18510309,18510308,[15415.40697674 96148.27906977  2685.        ],[15385.58139535 96408.55813953  2685.        ],"[15444.313953488374, 96141.05813953487, 2685.0]","[15411.662790697676, 96401.36627906977, 2685.0]",72553337685773287,72553406405256956,648518346494523112,648518346496059082
100,1619846,254329,18510320,18510319,[15635.45348837 96484.4255814   2672.        ],[15382.20930233 96521.74418605  2672.        ],"[15648.906976744187, 96484.85116279073, 2672.0]","[15391.418604651164, 96518.48837209304, 2672.0]",72553406405212603,72553406405225268,648518346501071209,648518346496059082
101,1619877,254329,18510336,18510334,[14923.98837209 96203.6744186   2636.        ],[14980.98837209 96378.6744186   2636.        ],"[14929.97674418605, 96188.84883720931, 2636.0]","[14982.47674418605, 96363.34883720931, 2636.0]",72553337685642909,72553406405136548,648518346486141124,648518346496059082
102,1619908,254329,18510344,18510343,[14920.98837209 96549.6744186   2634.        ],[14988.25581395 96437.44186047  2634.        ],"[14920.47674418605, 96533.84883720931, 2634.0]","[14987.511627906977, 96422.38372093023, 2634.0]",72553406405109170,72553406405124022,648518346494523112,648518346496059082
103,1619929,254329,18510350,18510349,[14925.46511628 96122.93023256  2616.        ],[14840.46511628 96365.93023256  2616.        ],"[14917.680232558141, 96108.86046511628, 2616.0]","[14828.180232558141, 96350.36046511628, 2616.0]",72553337685609989,72553406405086930,648518346465109621,648518346496059082
104,1619950,254329,18510356,16269645,[14581.06186047 96586.17674419  2599.        ],[14702.55813953 96484.65116279  2599.        ],"[14531.185581395352, 96576.28023255813, 2599.0]","[14647.67441860465, 96473.4534883721, 2599.0]",72553406405069437,72553406405052881,648518346478945488,648518346496059082
105,1619980,254329,18510367,18510366,[14556.53488372 96676.46511628  2586.        ],[14612.55813953 96527.20930233  2586.        ],"[14511.104651162794, 96672.8953488372, 2586.0]","[14565.116279069767, 96524.16860465117, 2586.0]",72553406404998350,72553406405045436,648518346494523112,648518346496059082
106,1620007,254329,18510374,18510373,[14500.86046512 96637.04186047  2581.        ],[14621.86046512 96615.0372093   2579.        ],"[14461.220930232557, 96643.08372093024, 2581.0]","[14579.470930232561, 96627.07441860464, 2579.0]",72553406404779094,72553406404975068,648518346494523112,648518346496059082
107,1620028,254329,18510380,18510379,[14393.         96675.74418605  2571.        ],[14555.         96661.74418605  2571.        ],"[14349.000000000005, 96703.98255813956, 2571.0]","[14516.5, 96685.48255813956, 2571.0]",72553406404779555,72553406404783405,648518346494523112,648518346496059082
108,1620044,254329,18510385,18510384,[14411.10465116 96697.62790698  2564.        ],[14459.06976744 96741.4744186   2564.        ],"[14369.459302325584, 96711.5058139535, 2564.0]","[14417.209302325582, 96754.92325581398, 2564.0]",72553406338365614,72553406338165381,648518346494523112,648518346496059082
109,1620075,254329,18510393,18510392,[14125.01162791 96687.25581395  2536.        ],[14206.51162791 96788.25581395  2535.        ],"[14119.023255813958, 96668.51162790699, 2536.0]","[14201.773255813954, 96767.51162790699, 2535.0]",72483037593917720,72483037593915245,648518346494523112,648518346496059082
