,pre_skid,post_skid,pre_node,post_node,pre_pt_position_v3,post_pt_position_v3,pre_pt_position_v4,post_pt_position_v4,pre_pt_supervoxel_id,post_pt_supervoxel_id,pre_pt_root_id,post_pt_root_id
0,1098346,710143,16664507,16664505,[ 50466.75581395 112733.51162791   2206.        ],[ 50465.75581395 112590.51162791   2206.        ],"[50411.517441860466, 112740.78488372093, 2206.0]","[50409.517441860466, 112597.53488372093, 2206.0]",73750224610525382,73750155891060203,648518346499234142,648518346481055200
1,1103499,710143,16671850,15570020,[ 57266.00232558 112764.50697674   2518.        ],[ 57123.50232558 112829.00465116   2519.        ],"[57276.50465116279, 112758.76395348838, 2518.0]","[57136.25697674418, 112824.76395348836, 2519.0]",73961330977388431,73961330977380319,648518346507309433,648518346481055200
2,1103530,710143,16671857,16664497,[ 50608.24418605 112633.00930233   2184.        ],[ 50472.74651163 112851.51162791   2183.        ],"[50547.732558139556, 112631.77790697677, 2184.0]","[50421.489534883716, 112845.28488372093, 2183.0]",73750155824240029,73750224543699545,648518346499234142,648518346481055200
3,1103565,710143,16671867,16671866,[ 57454.95581395 112782.15813953   2551.        ],[ 57608.65116279 112742.35348837   2551.        ],"[57450.911627906986, 112790.56627906978, 2551.0]","[57602.802325581404, 112752.7069767442, 2551.0]",74031699721640902,74031699721643478,648518346481055200,648518346481055200
4,1103577,710143,16671876,16671875,[ 58484.55348837 111927.41395349   2593.        ],[ 58759.05116279 111692.90697674   2593.        ],"[58444.66046511627, 111973.99186046512, 2593.0]","[58717.60232558141, 111739.8139534884, 2593.0]",74031631069079561,74031631069076958,648518346501642569,648518346481055200
5,1103585,710143,16671898,16671897,[ 59185.69069767 110227.47906977   2665.        ],[ 59230.78604651 109599.46511628   2665.        ],"[59206.63139534884, 110274.9581395349, 2665.0]","[59247.072093023264, 109642.18023255817, 2665.0]",74031562349778072,74031562349759848,648518346485825406,648518346481055200
6,1103591,710143,16671915,16671914,[ 61797.35348837 105298.09302326   2661.        ],[ 62408.43023256 104721.43255814   2661.        ],"[61826.956976744186, 105314.93604651163, 2661.0]","[62453.540697674434, 104725.04767441862, 2661.0]",74172162399176568,74172162399224763,648518346495874250,648518346481055200
7,1107524,710143,16681433,16681432,[ 45978.30232558 103999.11627907   2117.        ],[ 46093.8372093 103968.          2116.       ],"[46012.40697674419, 104025.84883720931, 2117.0]","[46129.174418604656, 103996.50000000003, 2116.0]",73609143457800294,73609143457809834,648518346501002381,648518346481055200
8,1107550,710143,16681443,16681442,[ 46978.8        104041.84651163   2121.        ],[ 46826.80232558 104126.84651163   2121.        ],"[47029.65000000001, 104053.53953488373, 2121.0]","[46878.854651162794, 104138.94302325582, 2121.0]",73609143457792301,73609143457805271,648518346466918382,648518346481055200
9,1107581,710143,16681450,15570269,[ 47172.73255814 104046.81395349   2103.        ],[ 47453.50232558 104164.25581395   2103.        ],"[47233.6976744186, 104082.4418604651, 2103.0]","[47512.75697674418, 104192.01744186049, 2103.0]",73679512201969133,73679512201966598,648518346488820970,648518346481055200
10,1107611,710143,16681458,16681457,[ 47727.3372093  104161.16976744   2073.        ],[ 47901.42093023 104107.33953488   2073.        ],"[47797.39244186047, 104216.13895348841, 2073.0]","[47975.51279069766, 104161.76860465117, 2073.0]",73679512201771110,73679512201881463,648518346509726082,648518346481055200
11,1109018,710143,16682407,15570202,[ 51121.25116279 105009.76046512   2009.        ],[ 51162.75116279 105263.75813953   2009.        ],"[51171.5034883721, 104979.78139534885, 2009.0]","[51208.00348837208, 105232.02441860465, 2009.0]",73749949598573453,73820318342765059,648518346490868856,648518346481055200
12,1109024,710143,16682409,15570192,[ 51880.55581395 105203.28372093   2015.        ],[ 51735.50232558 105000.           2015.        ],"[51909.36162790698, 105175.56744186048, 2015.0]","[51768.756976744204, 104976.0, 2015.0]",73820318342779319,73820318342767425,648518346486420961,648518346481055200
13,1109045,710143,16682415,15570196,[ 51513.24883721 104990.75581395   2018.        ],[ 51518.74883721 105170.75581395   2017.        ],"[51540.74651162792, 104978.51744186049, 2018.0]","[51544.74767441861, 105152.76162790699, 2017.0]",73820318342764894,73820318342777059,648518346492614075,648518346481055200
14,1109066,710143,16682424,15570178,[ 52799.74883721 104342.           1999.        ],[ 52458.75348837 104403.00930233   1999.        ],"[52861.99651162792, 104316.0, 1999.0]","[52520.260465116306, 104384.52790697677, 1999.0]",73820249623239231,73820249623244260,648518346507309433,648518346481055200
15,1109170,710143,16682517,16682516,[ 53842.75348837 103659.81860465   1975.        ],[ 53680.25581395 103465.82093023   1975.        ],"[53890.00697674419, 103634.38720930231, 1975.0]","[53728.517441860466, 103432.46279069771, 1975.0]",73890618367397001,73890618367381285,648518346495874250,648518346481055200
16,1109215,710143,16682561,16682560,[ 54473.93953488 103225.25581395   1951.        ],[ 54268.44186047 103062.25581395   1951.        ],"[54527.06860465116, 103211.51744186044, 1951.0]","[54326.825581395344, 103040.01744186049, 1951.0]",73890618367338692,73890618367333697,648518346495874250,648518346481055200
17,1109231,710143,16682577,16682576,[ 55559.69534884 102368.53953488   1915.        ],[ 54894.5744186  102442.75348837   1915.        ],"[55558.89069767442, 102371.57906976744, 1915.0]","[54925.97325581397, 102442.26046511633, 1915.0]",73960918325129364,73890618300437797,648518346493124338,648518346481055200
18,1109262,710143,16682634,16682633,[ 60905.46046512 101433.55348837   1964.        ],[ 60472.00465116 101303.25581395   1964.        ],"[60824.13139534884, 101457.66046511629, 1964.0]","[60392.01860465118, 101326.77325581398, 1964.0]",74101655880360310,74101655880407531,648518346483115084,648518346481055200
19,1109337,710143,16682663,16682662,[ 61289.50697674 101631.49767442   2008.        ],[ 61230.08837209 101364.66511628   2008.        ],"[61213.27093023257, 101659.74302325584, 2008.0]","[61158.515116279086, 101392.99534883724, 2008.0]",74101655880496330,74101655880498862,648518346485574781,648518346481055200
20,1109347,710143,16682668,16682667,[ 62841.93953488 101717.8372093    2087.        ],[ 62749.61395349 101937.82790698   2087.        ],"[62737.568604651184, 101745.261627907, 2087.0]","[62650.34186046515, 101968.48372093023, 2087.0]",74172024691657892,74172024691666061,648518346483115084,648518346481055200
21,1109365,710143,16682674,16682673,[ 63221.9627907 102029.7744186   2089.       ],[ 62770.11627907 101940.42790698   2090.        ],"[63127.638372093024, 102053.57325581399, 2089.0]","[62675.34883720931, 101967.28372093025, 2090.0]",74172024691663514,74172024691655349,648518346482131092,648518346481055200
22,1109406,710143,16682689,15569056,[ 63437.00465116 102182.25581395   2173.        ],[ 63884.50697674 102486.25116279   2173.        ],"[63350.763953488386, 102188.51744186049, 2173.0]","[63792.27093023257, 102496.50348837212, 2173.0]",74172024691857307,74242462155723805,648518346495343183,648518346481055200
23,1109412,710143,16682692,16682691,[ 63705.29069767 102551.51162791   2189.        ],[ 64156.81395349 102588.32093023   2189.        ],"[63611.87209302326, 102559.03488372093, 2189.0]","[64058.94186046512, 102596.21279069771, 2189.0]",74242462222130919,74242462222134783,648518346495343183,648518346481055200
24,1109423,710143,16682696,16682695,[ 51024.86046512 115910.62790698   2535.        ],[ 51072.92093023 116125.8372093    2535.        ],"[51074.58139534885, 115877.63372093024, 2535.0]","[51115.262790697685, 116100.76162790696, 2535.0]",73750293464393265,73750293464375904,648518346487685611,648518346481055200
25,1109437,710143,16682747,16682746,[ 51442.93488372 114654.89767442   2696.        ],[ 51328.82325581 114586.11162791   2696.        ],"[51460.619767441865, 114659.29534883721, 2696.0]","[51346.21976744187, 114590.83488372095, 2696.0]",73820593556417219,73820593556309602,648518346491635854,648518346481055200
26,1109462,710143,16682763,16682762,[ 54087.37674419 113266.38139535   2996.        ],[ 54192.13023256 113392.25581395   2996.        ],"[54100.503488372095, 113284.26279069768, 2996.0]","[54205.510465116284, 113412.01162790699, 2996.0]",73890962501560709,73890962501589586,648518346514599623,648518346481055200
27,1109474,710143,16682770,16682769,[ 56929.50232558 111078.06046512   3034.        ],[ 56740.50232558 111373.35813953   3032.        ],"[56938.00465116279, 111077.62093023254, 3034.0]","[56740.5046511628, 111367.96627906978, 3032.0]",73961262526405462,73961262526392990,648518346465917744,648518346481055200
28,1109500,710143,16682778,16682777,[ 57260.3255814 111039.6         3005.       ],[ 57023.14651163 110979.46976744   3005.        ],"[57280.4011627907, 111045.20000000001, 3005.0]","[57043.293023255814, 110984.68953488371, 3005.0]",73961262526322483,73961262526334838,648518346494501431,648518346481055200
29,1109547,710143,16682791,15569704,[ 56651.35581395 111089.           3001.        ],[ 57048.00465116 110949.76046512   3001.        ],"[56674.31744186046, 111089.50000000004, 3001.0]","[57080.513953488386, 110952.28139534885, 3001.0]",73961262526307712,73961262526305319,648518346494501431,648518346481055200
30,1109563,710143,16682799,16682798,[ 57099.35581395 110697.99534884   3002.        ],[ 57041.79069767 110957.18604651   3002.        ],"[57124.56744186048, 110707.73604651164, 3002.0]","[57069.831395348854, 110962.62209302327, 3002.0]",73961262526312472,73961262526319934,648518346465917744,648518346481055200
31,1109596,710143,16682827,16682826,[ 57719.36046512 109583.21860465   2927.        ],[ 57782.0744186  109815.64651163   2927.        ],"[57760.470930232565, 109605.68720930236, 2927.0]","[57815.148837209315, 109839.04302325583, 2927.0]",74031562484014034,74031562484006927,648518346507375481,648518346481055200
32,1109608,710143,16682872,15569663,[ 58070.88372093 108806.54883721   2834.        ],[ 58252.75348837 108807.00465116   2834.        ],"[58120.90116279069, 108868.39651162789, 2834.0]","[58304.75697674419, 108865.50930232558, 2834.0]",74031562483657918,74031562483577607,648518346492299459,648518346481055200
33,1109613,710143,16682880,16682879,[ 58544.9627907  108428.35813953   2821.        ],[ 58326.46511628 108618.35813953   2821.        ],"[58611.888372093024, 108481.82441860466, 2821.0]","[58384.145348837206, 108669.82441860466, 2821.0]",74031493697522514,74031562416991329,648518346494399253,648518346481055200
34,1109960,710143,16683643,16683642,[ 56638.36046512 111161.03953488   3004.        ],[ 57029.36046512 110972.04186047   3004.        ],"[56656.720930232565, 111158.32906976744, 3004.0]","[57052.220930232565, 110975.08372093024, 3004.0]",73961262526303130,73961262526334838,648518346494501431,648518346481055200
35,1109971,710143,16683649,16683645,[ 60592.22093023 106320.38604651   2733.        ],[ 60392.85348837 106169.00465116   2733.        ],"[60598.691860465115, 106367.52209302326, 2733.0]","[60395.206976744186, 106215.25930232558, 2733.0]",74101793721988360,74101793722001340,648518346485825406,648518346481055200
36,1109987,710143,16683654,16683653,[ 61617.89302326 105453.04651163   2699.        ],[ 61329.37209302 105367.7627907    2699.        ],"[61631.67906976746, 105495.13953488372, 2699.0]","[61343.244186046504, 105411.02558139537, 2699.0]",74172162465915906,74101793721728783,648518346486128297,648518346481055200
37,1110013,710143,16683660,15570610,[49805.54418605 98759.9627907   3061.        ],[49744.50232558 99030.00697674  3062.        ],"[49767.13255813954, 98804.38837209305, 3061.0]","[49696.25697674418, 99072.27093023261, 3062.0]",73749743977062604,73749743977060326,648518346476514422,648518346481055200
38,1110039,710143,16683674,15570593,[50220.81395349 99675.18604651  3044.        ],[50387.75116279 99640.51162791  3044.        ],"[50193.69186046512, 99698.8081395349, 3044.0]","[50369.25232558139, 99664.52325581395, 3044.0]",73749743977040854,73749743977026833,648518346500277308,648518346481055200
39,1110060,710143,16683680,16683678,[50353.74883721 99695.75581395  3039.        ],[50477.75116279 99677.75348837  3039.        ],"[50346.74651162792, 99725.76744186049, 3039.0]","[50471.75348837208, 99710.51046511633, 3039.0]",73749743977022344,73749743977029152,648518346364348954,648518346481055200
40,1110081,710143,16683685,15570573,[ 51452.00465116 100321.           3027.        ],[ 51485.50465116 100188.           3027.        ],"[51446.263953488386, 100377.25, 3027.0]","[51480.00930232559, 100248.75000000003, 3027.0]",73820181440620006,73820112721190184,648518346493970464,648518346481055200
41,1110102,710143,16683697,15570539,[ 52465.09302326 101700.82093023   3028.        ],[ 52363.74883721 101931.75116279   3029.        ],"[52433.52906976745, 101743.71279069771, 3028.0]","[52328.99651162792, 101968.50348837212, 3029.0]",73820181440649676,73820181440654998,648518346517669736,648518346481055200
42,1110128,710143,16683704,15570534,[ 52290.25581395 102205.50232558   3026.        ],[ 52548.75348837 102240.50232558   3026.        ],"[52240.76162790698, 102221.00465116277, 3026.0]","[52496.256976744204, 102248.75465116277, 3026.0]",73820181440636190,73820181440657916,648518346494184050,648518346481055200
43,1110139,710143,16683720,15570457,[ 55377.91860465 106140.08837209   3095.        ],[ 55289.74883721 106259.00465116   3095.        ],"[55372.00581395348, 106190.26511627909, 3095.0]","[55288.99534883723, 106312.26860465115, 3095.0]",73961056434883838,73890687690733939,648518346495874250,648518346481055200
44,1110154,710143,16683728,16683727,[ 55686.29302326 106652.17209302   3079.        ],[ 55589.83255814 106425.34186047   3079.        ],"[55709.87906976744, 106707.51627906981, 3079.0]","[55604.49767441862, 106477.02558139533, 3079.0]",73961125087615154,73961056368100757,648518346492932784,648518346481055200
45,1110175,710143,16683734,16683733,[ 56244.37906977 106531.50465116   3052.        ],[ 55935.87906977 106600.50232558   3052.        ],"[56254.387209302324, 106602.26395348836, 3052.0]","[55947.887209302324, 106668.75697674416, 3052.0]",73961125087492520,73961125087505234,648518346498352148,648518346481055200
46,1110196,710143,16683740,16683739,[ 57463.48372093 106982.2372093    2949.        ],[ 57348.33488372 107113.59069767   2949.        ],"[57451.951162790705, 107053.71162790699, 2949.0]","[57341.0046511628, 107183.02209302329, 2949.0]",74031493764588543,73961125020452702,648518346517694824,648518346481055200
47,1110202,710143,16683743,16683742,[ 58008.75348837 106917.25581395   2918.        ],[ 57842.25348837 107101.25581395   2918.        ],"[58002.260465116306, 106992.01744186049, 2918.0]","[57842.510465116284, 107175.26744186049, 2918.0]",74031493764521007,74031493764509740,648518346459598852,648518346481055200
48,1110223,710143,16683749,16683748,[ 58281.43255814 107041.81395349   2896.        ],[ 58075.32325581 107097.18139535   2896.        ],"[58276.797674418616, 107115.6918604651, 2896.0]","[58068.96976744187, 107176.54418604654, 2896.0]",74031493764469199,74031493764431856,648518346518309718,648518346481055200
49,1110240,710143,16683754,16683753,[ 57805.03953488 107169.46976744   2894.        ],[ 58089.53953488 107098.4744186    2894.        ],"[57796.11860465118, 107263.40930232557, 2894.0]","[58079.36860465116, 107180.42325581398, 2894.0]",74031493764453804,74031493764466828,648518346494790834,648518346481055200
50,1110276,710143,16683763,16683762,[ 58177.72790698 107145.75581395   2842.        ],[ 58421.03488372 107151.43255814   2842.        ],"[58184.18372093024, 107224.26744186049, 2842.0]","[58435.604651162816, 107219.04767441862, 2842.0]",74031493764342316,74031493764362611,648518346518309718,648518346481055200
51,1110337,710143,16683781,16683780,[ 58635.92325581 107073.14651163   2815.        ],[ 58731.05348837 107284.70930233   2816.        ],"[58638.51976744187, 107149.43953488374, 2815.0]","[58747.41046511629, 107349.62790697676, 2816.0]",74031493697525855,74031493697513708,648518346491996662,648518346481055200
52,1110362,710143,16683788,16683787,[ 58744.87674419 107433.32093023   2813.        ],[ 58766.50465116 107288.42325581   2813.        ],"[58756.63023255814, 107498.21279069771, 2813.0]","[58771.513953488386, 107357.76976744185, 2813.0]",74031493697581730,74031493697534467,648518346485825406,648518346481055200
53,1110378,710143,16683793,16683792,[ 58757.85348837 107307.90697674   2805.        ],[ 58776.62790698 107709.62790698   2805.        ],"[58772.81046511628, 107375.97093023255, 2805.0]","[58805.133720930244, 107770.38372093024, 2805.0]",74031493697480754,74031493697496430,648518346485825406,648518346481055200
54,1110389,710143,16683797,16683796,[61757.85581395 95245.28372093  2155.        ],[61571.89767442 95110.06976744  2155.        ],"[61689.56744186048, 95240.35116279067, 2155.0]","[61505.6930232558, 95110.95930232559, 2155.0]",74171818533346012,74171818533343519,648518346479236284,648518346481055200
55,1110411,710143,16683803,16683802,[62691.48372093 95539.92093023  2247.        ],[62590.66976744 95656.16976744  2247.        ],"[62636.68488372094, 95586.68372093025, 2247.0]","[62539.25930232558, 95701.0093023256, 2247.0]",74171818600361831,74171818600364331,648518346487869652,648518346481055200
56,1110422,710143,16683815,16683814,[62993.24186047 96008.93953488  2321.        ],[63211.96976744 96078.3255814   2321.        ],"[62901.72558139535, 96012.31860465118, 2321.0]","[63109.15930232557, 96081.97674418603, 2321.0]",74171818667222912,74171818667282291,648518346494740914,648518346481055200
57,1110468,710143,16683825,15570784,[63039.75348837 96020.66046512  2327.        ],[63237.25581395 96093.74883721  2327.        ],"[62943.01395348838, 96016.64186046517, 2327.0]","[63136.26744186049, 96088.24651162792, 2327.0]",74171818667356287,74171818667282291,648518346494740914,648518346481055200
58,1110483,710143,16683830,16683829,[63063.93953488 96726.86046512  2471.        ],[63208.86046512 96755.60930233  2471.        ],"[63047.37906976744, 96711.22093023258, 2471.0]","[63190.22093023255, 96735.21860465116, 2471.0]",74171887454014126,74171887453996878,648518346500312757,648518346481055200
59,1110500,710143,16683835,16683834,[63031.27906977 96748.60465116  2476.        ],[63198.14651163 96798.65581395  2476.        ],"[63009.83720930233, 96736.56395348838, 2476.0]","[63172.18953488374, 96778.71744186047, 2476.0]",74171887454014126,74171887454032160,648518346500312757,648518346481055200
60,1110511,710143,16683840,15570741,[64074.44186047 97216.65581395  2558.        ],[63906.75116279 97216.75116279  2558.        ],"[64040.825581395344, 97256.21744186047, 2558.0]","[63872.502325581416, 97257.25232558142, 2558.0]",74242256198397477,74242256198386695,648518346493912352,648518346481055200
61,1110527,710143,16683848,16683847,[65168.0372093  98075.75581395  2538.        ],[64944.         97947.70232558  2538.        ],"[65169.82441860465, 98108.76162790699, 2538.0]","[64951.500000000015, 97979.1546511628, 2538.0]",74242256198348263,74242256198325561,648518346496543356,648518346481055200
62,1110537,710143,16683852,16683851,[65015.21860465 98360.28372093  2518.        ],[65041.71627907 98183.28372093  2518.        ],"[64988.90581395349, 98370.10116279067, 2518.0]","[65014.68255813954, 98194.81744186048, 2518.0]",74242324917742099,74242256198275971,648518346482131092,648518346481055200
63,1110563,710143,16683860,16683859,[65530.50232558 99044.50697674  2520.        ],[65104.00465116 98779.50697674  2520.        ],"[65492.759302325576, 99080.77790697676, 2520.0]","[65080.513953488364, 98793.52093023257, 2520.0]",74242324917769881,74242324917764477,648518346465918000,648518346481055200
64,1110585,710143,16683869,15570684,[66031.         99644.25581395  2541.        ],[65976.49767442 99908.75813953  2541.        ],"[66012.5, 99689.76744186049, 2541.0]","[65960.99302325584, 99952.02441860465, 2541.0]",74312693661964326,74312693661962222,648518346514599623,648518346481055200
65,1110615,710143,16683880,16683879,[ 66267.33953488 100093.91627907   2543.        ],[65995.34186047 99940.92325581  2543.        ],"[66255.51860465117, 100141.24883720932, 2543.0]","[65984.02558139533, 99986.51976744185, 2543.0]",74312693661993162,74312693661962222,648518346487869652,648518346481055200
66,1110637,710143,16683885,16683879,[66123.34418605 99841.91860465  2543.        ],[65995.34186047 99940.92325581  2543.        ],"[66112.28255813953, 99888.00581395348, 2543.0]","[65984.02558139533, 99986.51976744185, 2543.0]",74312693661969153,74312693661962222,648518346514599623,648518346481055200
67,1110648,710143,16683889,16683888,[ 65963.96744186 100125.11627907   2546.        ],[66048.41860465 99998.50232558  2546.        ],"[65948.18488372094, 100173.23255813954, 2546.0]","[66031.75581395352, 100046.5069767442, 2546.0]",74312693661983457,74312693661974038,648518346509104762,648518346481055200
68,1110659,710143,16683893,16683892,[ 66291.93953488 100020.02325581   2550.        ],[ 66104.49767442 100045.00697674   2550.        ],"[66262.62906976746, 100071.04651162791, 2550.0]","[66075.49534883723, 100094.01395348841, 2550.0]",74312693661976355,74312693661983383,648518346487869652,648518346481055200
69,1110669,710143,16683897,16683896,[ 66272.93023256 100138.11162791   2562.        ],[ 66336.65116279 100247.45581395   2562.        ],"[66207.29069767441, 100178.58488372095, 2562.0]","[66271.2034883721, 100286.36744186048, 2562.0]",74312693662008042,74312693662045712,648518346486128297,648518346481055200
70,1110696,710143,16683904,16683903,[ 66756.7372093  100155.63953488   2570.        ],[ 66452.26046512 100356.50465116   2571.        ],"[66674.46162790695, 100184.16860465117, 2570.0]","[66380.03139534881, 100379.51395348836, 2571.0]",74312693728777385,74312762448153027,648518346514599623,648518346481055200
71,1110721,710143,16683915,16683914,[ 51377.30697674 109632.92093023   2105.        ],[ 51343.85581395 109909.46976744   2105.        ],"[51387.113953488384, 109591.09186046512, 2105.0]","[51349.711627906974, 109865.43953488371, 2105.0]",73820455848733162,73820455848736059,648518346495874250,648518346481055200
72,1110743,710143,16683920,15570967,[ 51344.61162791 109739.81860465   2060.        ],[ 51526.25348837 109734.76046512   2060.        ],"[51338.58488372093, 109641.20581395346, 2060.0]","[51520.260465116306, 109633.03139534885, 2060.0]",73820455848443005,73820455848438875,648518346501002381,648518346481055200
73,1110759,710143,16683925,16683924,[ 51747.29302326 109690.8          2055.        ],[ 51544.79302326 109690.8          2055.        ],"[51738.37906976744, 109594.40000000001, 2055.0]","[51539.62906976744, 109596.40000000001, 2055.0]",73820455781787073,73820455781821043,648518346515975528,648518346481055200
74,1110784,710143,16683938,16683937,[ 53884.11627907 108305.33488372   1971.        ],[ 53754.43255814 108266.86046512   1971.        ],"[53890.48255813954, 108275.91976744187, 1971.0]","[53762.36511627908, 108235.97093023258, 1971.0]",73890755806267752,73890755806262391,648518346495874250,648518346481055200
75,1110820,710143,16683956,16683955,[ 53950.8372093  106572.25581395   1978.        ],[ 53760.33488372 106364.25116279   1978.        ],"[53963.674418604656, 106530.01162790699, 1978.0]","[53779.66976744187, 106318.75232558142, 1978.0]",73890755806292263,73890687086869999,648518346482131092,648518346481055200
76,1110837,710143,16683961,16683960,[ 53993.87674419 106125.25581395   1984.        ],[ 53650.37674419 106209.25116279   1984.        ],"[54005.50348837211, 106090.01162790696, 1984.0]","[53670.753488372095, 106167.50232558142, 1984.0]",73890687086874764,73890687086887087,648518346497667574,648518346481055200
77,1110848,710143,16683965,16683964,[ 53484.32093023 105963.96046512   1990.        ],[ 53658.25581395 106117.25581395   1990.        ],"[53517.71279069767, 105916.88139534889, 1990.0]","[53682.01162790698, 106076.26162790699, 1990.0]",73890687086897304,73890687086887087,648518346499384551,648518346481055200
78,1110869,710143,16683970,15570862,[ 53875.24651163 104955.74883721   1977.        ],[ 53958.75348837 105238.51162791   1977.        ],"[53912.739534883716, 104919.99651162792, 1977.0]","[53992.010465116306, 105192.53488372093, 1977.0]",73890687086891417,73890687086843090,648518346485825406,648518346481055200
79,1110895,710143,16683985,15570850,[ 54214.8372093  104756.86046512   1942.        ],[ 54076.75116279 104804.           1942.        ],"[54263.761627906984, 104732.58139534887, 1942.0]","[54128.7534883721, 104776.75, 1942.0]",73890687086762212,73890687086766191,648518346501142157,648518346342782716
80,1110920,710143,16683995,16683993,[ 54255.75116279 104358.77209302   1920.        ],[ 54334.91162791 104269.81860465   1920.        ],"[54284.5034883721, 104351.06627906978, 1920.0]","[54364.234883720936, 104265.20581395346, 1920.0]",73890618300428485,73890618300455661,648518346488541368,648518346481055200
81,1110955,710143,16684006,16684005,[ 54395.45813953 103882.07906977   1949.        ],[ 54291.89302326 104224.46976744   1949.        ],"[54452.62441860466, 103879.73720930236, 1949.0]","[54344.67906976746, 104214.90930232557, 1949.0]",73890618367329438,73890618367327255,648518346477937299,648518346481055200
82,1110977,710143,16684011,15571126,[ 47453.72790698 101129.52093023   2248.        ],[ 47590.00465116 101313.25581395   2248.        ],"[47451.45581395349, 101160.79186046513, 2248.0]","[47592.51860465115, 101344.77325581398, 2248.0]",73679443549607349,73679443549604903,648518346482131092,648518346481055200
83,1110992,710143,16684018,16684017,[ 47666.65348837 101175.06511628   2218.        ],[ 47808.65581395 101363.70697674   2218.        ],"[47687.460465116266, 101211.94534883722, 2218.0]","[47824.96744186047, 101405.37093023256, 2218.0]",73679443549517552,73679443549535411,648518346511102773,648518346481055200
84,1111008,710143,16684025,16684024,[ 48740.86744186 101323.69302326   2167.        ],[ 48461.34883721 101433.80930233   2167.        ],"[48798.352325581414, 101364.57906976747, 2167.0]","[48514.94767441861, 101466.36860465119, 2167.0]",73679443482647836,73679443482630011,648518346507242105,648518346481055200
85,1111040,710143,16684033,16684032,[ 48383.57906977 101372.94418605   2155.        ],[ 48612.50465116 101345.93023256   2155.        ],"[48444.23720930234, 101386.83255813955, 2155.0]","[48679.259302325576, 101362.86046511628, 2155.0]",73679443482615905,73679443482599954,648518346486420961,648518346481055200
86,1111051,710143,16684038,16684036,[ 48776.58139535 101269.94883721   2155.        ],[ 48840.58139535 101365.94418605   2155.        ],"[48846.74418604652, 101293.84651162795, 2155.0]","[48905.99418604652, 101388.58255813955, 2155.0]",73679443482610596,73679443482605358,648518346507242105,648518346481055200
87,1111062,710143,16684043,16684042,[ 49567.1255814  102087.75348837   2139.        ],[ 49235.6255814  101944.75348837   2139.        ],"[49638.87674418606, 102110.76046511633, 2139.0]","[49298.87674418606, 101961.76046511628, 2139.0]",73749812226739011,73749812226724560,648518346501002381,648518346481055200
88,1111108,710143,16684053,15571080,[ 49519.81395349 102054.97674419   2107.        ],[ 49787.00232558 102074.00465116   2107.        ],"[49587.19186046512, 102085.68023255818, 2107.0]","[49856.50697674418, 102112.76395348836, 2107.0]",73749812226641652,73749812226649338,648518346504415980,648518346481055200
89,1111129,710143,16684061,15571047,[ 51770.62790698 102945.15348837   2032.        ],[ 51579.00465116 102610.74883721   2032.        ],"[51822.255813953496, 102947.80697674418, 2032.0]","[51640.513953488386, 102608.49651162792, 2032.0]",73820249623304280,73820249623343474,648518346504651336,648518346481055200
90,1111234,710143,16684119,16684117,[ 53235.62790698 103454.73953488   1989.        ],[ 53350.25581395 103449.06976744   1989.        ],"[53291.133720930244, 103429.96860465119, 1989.0]","[53405.76162790698, 103423.88953488372, 1989.0]",73890618367430523,73890618367423072,648518346494653091,648518346481055200
91,1111249,710143,16684124,16684123,[ 53493.37674419 103369.08372093   1991.        ],[ 53323.81860465 103446.94883721   1991.        ],"[53541.503488372095, 103343.91744186048, 1991.0]","[53373.70581395351, 103423.34651162791, 1991.0]",73890618367430471,73890618367447718,648518346476542326,648518346481055200
92,1112157,710143,16684489,16684488,[61743.37906977 99024.37209302  2092.        ],[61845.24651163 99012.62325581  2092.        ],"[61662.387209302346, 99032.86627906976, 2092.0]","[61762.239534883716, 99021.11976744188, 2092.0]",74171955972187953,74171955972187847,648518346497667574,648518346481055200
93,1112174,710143,16684498,16684496,[61871.62093023 99393.32093023  2088.        ],[61716.62093023 99473.32093023  2088.        ],"[61792.862790697654, 99407.21279069771, 2088.0]","[61641.362790697654, 99488.46279069771, 2088.0]",74171955972175486,74171955972157244,648518346500277308,648518346481055200
94,1112194,710143,16684517,16684516,[ 47989.69069767 100068.29302326   2211.        ],[ 48081.40232558 100234.           2211.        ],"[48023.822093023264, 100113.62906976744, 2211.0]","[48121.956976744186, 100280.25, 2211.0]",73679374830013777,73679374829995142,648518346496284791,648518346481055200
95,1112226,710143,16684525,15573461,[ 48478.13255814 100333.78604651   2199.        ],[ 48205.25581395 100256.75813953   2200.        ],"[48536.78023255814, 100382.89418604656, 2199.0]","[48256.017441860466, 100304.27441860465, 2200.0]",73679443549473964,73679374829932631,648518346494653091,648518346481055200
96,1112262,710143,16684539,16684538,[ 49598.76744186 100230.37674419   2092.        ],[ 49470.50465116 100341.96976744   2092.        ],"[49667.05232558142, 100286.63023255816, 2092.0]","[49541.00930232559, 100397.18953488371, 2092.0]",73749743507128121,73749812226599928,648518346500277308,648518346481055200
97,1112262,710143,16684539,16684542,[ 49598.76744186 100230.37674419   2092.        ],[ 49464.76744186 100179.37209302   2092.        ],"[49667.05232558142, 100286.63023255816, 2092.0]","[49532.0523255814, 100234.36627906976, 2092.0]",73749743507128121,73749743507125175,648518346500277308,648518346481055200
